0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349644
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370169
0,0,0,0,0,0,0,0,0,0.00161776,0,0,0,0,0,0,0.0206328,0.000254894,0,0.0000144995,0,0.0000120556,0,0.0000102509,0,0,0.00000923509,0.0000181474,0.0000299238,0.000026401,0,0.0000151758,0,0,0.0000237195,0,0.000025502,0.0000635097,0.0000120499,0,0,0,0.000011825,0,0,0,0,0,0.000687813,0,0.000283321,0,0,0,0,0,0,0,0.0000571757,0,0,0.000609586,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000314242,0.00000268926,0,0,0,0.00000287467,0,0,0.000363956,0,0.000430669,0.00000230321,0,0,0,0.00000252706,0,0,0,0,0,0,0,0,0.00000178524,0.00000363782,0,0.00000566172,0.00000216195,0,0.00000191266,0,0,0,0.0000838164,0.0000626813,0.000161717,0,0,0.000105956,0,0,0.00000405328,0,0.0000490523,0,0.0000465724,0,0,0,0.0000503747,0.00000122026,0,0.000133034,0,0.00000415775,0.00000102545,0.000000956053,0,0,0.00000277804,0,0,0,0,0.00000457352,0.00000383517,0,0,0,0.00000476311,0,0,0,0,0,0.00000086928,0.0000165813,0.000530359,0,0,0.0000046514,0,0.00000676994,0,0.000000902864,0.00000930947,0.0000461304,0.34946
0,0,0.000000442962,0.00000019354,0.000000381962,0,0.000000340596,0,0.0000333773,0.00304275,0.000000115396,0.000000160051,0.000000761609,0.0000000256259,0.00000000104127,0.000000326052,0.0388153,0.000459063,0.000000468059,0.0000287582,1.65076E-10,0.000023543,0.00000157852,0.0000202786,0.00000000198851,0.00000000158352,0.0000175946,0.0000353162,0.00005776,0.000053591,0.000000857411,0.0000325494,6.93533E-11,9.39057E-10,0.0000473617,0.000000244244,0.0000506033,0.000123393,0.0000233033,0.0000000780035,8.66245E-10,0.00000020122,0.0000230772,0.00000000957541,0.0000000386908,0.0000000433063,0.0000000692843,0.000000332277,0.00133148,0.0000000628294,0.000554981,0.0000000367445,0.000000172513,0.000000122431,0.0000000650148,0.0000000167965,0.00000000221345,0.0000000159905,0.000112152,0.0000000498547,0.0000000293155,0.00118505,0.0000000155178,0.000000628468,0.0000000140756,0.0000000241965,0.000000731049,0.0000000229593,0.0000000242892,0.0000000863273,0.000000019325,0.0000000117981,0.00000000422149,0.00000000147871,0.0000000112807,0.00000583739,0.00000555968,0.000000030325,0.000000126199,0.0000000234339,0.00000532025,0.000000186245,0.0000000346914,0.000710597,4.96909E-10,0.000813697,0.00000457522,0.0000000143306,0.00000000836702,0.0000000339191,0.0000046728,0.00000000955449,0.000000022364,0.0000000156976,0.000000267033,0.0000000260075,0.00000000829254,0.0000000372877,0.0000000298303,0.00000347756,0.00000722416,0.000000021107,0.0000111337,0.00000428806,0.000000215532,0.00000357867,0.0000000632813,0.00000000605348,0.000000126462,0.000164388,0.000125094,0.000317229,0.000000346272,0.0000000118476,0.000205228,0.0000000208824,0.0000000979534,0.0000102605,0.000000209916,0.0000953882,0.00000000643288,0.0000925337,0.0000000252254,0.0000000290532,0.0000000282537,0.0000956257,0.00000230475,0.000000029058,0.000253873,0.0000000111044,0.00000802365,0.00000190678,0.00000203183,0.000000451276,0.00000000810636,0.00000532414,0.0000000114522,0.000000018123,0.00000000987853,0.000000011406,0.00000919502,0.00000739557,0.000000113412,0.0000000188084,0.00000000399426,0.00000899401,0.000000270381,0.000000123668,0.0000000107476,0.0000000231901,0.0000000159042,0.00000165881,0.0000321977,0.00104748,0.00000000852459,0.0000000389364,0.00000947464,0.00000000798553,0.0000130978,0.0000000624473,0.00000172161,0.0000195417,0.0000882136,0.330016
8.20165E-10,2.05335E-10,0.00000122205,0.000000556529,0.0000008225,5.7692E-11,0.000000936419,1.62157E-11,0.0000904857,0.00429301,0.000000344489,0.000000469198,0.00000216243,0.0000000753036,0.00000000301268,0.000000910328,0.0547753,0.000629447,0.00000132461,0.0000428132,6.70413E-10,0.0000344938,0.00000457646,0.0000301076,0.00000000573207,0.00000000493222,0.0000251471,0.0000515696,0.0000836944,0.0000814814,0.00000255113,0.0000517402,2.94031E-10,0.00000000275316,0.0000708615,0.000000730403,0.0000753367,0.00017989,0.0000338263,0.000000224716,0.00000000266603,0.000000574804,0.000033798,0.0000000286124,0.000000110931,0.000000123917,0.000000201144,0.000000942677,0.00193403,0.000000182507,0.000815796,0.000000105468,0.000000511556,0.000000346991,0.000000192892,0.0000000480582,0.00000000654941,0.0000000458178,0.000164985,0.000000149827,0.0000000837391,0.00172841,0.0000000443618,0.00000182158,0.0000000405093,0.0000000692672,0.00000212018,0.0000000663892,0.0000000694243,0.000000260587,0.0000000552893,0.0000000337948,0.0000000121946,0.00000000427817,0.0000000320214,0.00000813673,0.00000858283,0.000000117322,0.000000376466,0.0000000699193,0.0000073878,0.000000545217,0.0000000989993,0.00104068,0.00000000147556,0.00115413,0.00000681232,0.0000000415162,0.0000000240222,0.0000000967381,0.00000648778,0.0000000275436,0.0000000653376,0.0000000461337,0.000000758559,0.0000000743903,0.0000000238947,0.000000105937,0.0000000852342,0.00000508443,0.000010766,0.0000000603865,0.0000164155,0.00000636435,0.000000615222,0.00000502494,0.000000181465,0.0000000173455,0.000000362016,0.0002418,0.000187357,0.000466709,0.00000100189,0.0000000339726,0.000298316,0.0000000596895,0.000000280974,0.0000182048,0.000000594834,0.000139117,0.0000000185834,0.00013774,0.0000000731428,0.0000000828192,0.000000080608,0.00013637,0.00000326873,0.0000000866021,0.000363697,0.0000000321642,0.0000116228,0.00000266079,0.00000322481,0.00000128835,0.0000000233576,0.0000076734,0.0000000325761,0.0000000522355,0.0000000288857,0.0000000329537,0.000013871,0.0000107046,0.000000330208,0.0000000545131,0.0000000114682,0.0000127547,0.000000777511,0.000000371411,0.0000000318302,0.0000000668386,0.0000000455199,0.00000237551,0.0000469213,0.00155263,0.0000000249693,0.000000111769,0.0000144307,0.0000000226496,0.0000190166,0.00000017866,0.00000246317,0.0000304967,0.000126573,0.31176
0.00000000326088,7.75614E-10,0.00000225175,0.00000106716,0.00000126334,2.20241E-10,0.00000172038,6.4553E-11,0.000164017,0.00538505,0.000000685888,0.000000917205,0.00000409546,0.000000147548,0.00000000581429,0.0000016967,0.068721,0.000776598,0.0000025006,0.0000567001,0.00000000167722,0.000044938,0.00000884731,0.0000397606,0.0000000110285,0.0000000101691,0.0000319562,0.0000669664,0.000107894,0.000109989,0.00000506252,0.0000724134,7.5014E-10,0.00000000538719,0.0000941649,0.00000145682,0.0000997342,0.000233228,0.0000436793,0.0000004317,0.00000000544575,0.00000109527,0.0000440263,0.000000057029,0.000000212184,0.000000236479,0.000000389431,0.00000178407,0.00249829,0.000000353484,0.00106653,0.000000201892,0.00000100988,0.000000656076,0.000000381677,0.000000091711,0.0000000129183,0.0000000875634,0.000215735,0.000000300125,0.000000159534,0.00224156,0.0000000845895,0.00000352036,0.0000000777531,0.000000132242,0.00000410021,0.000000128031,0.000000132354,0.000000523334,0.000000105522,0.0000000645619,0.0000000235,0.00000000825587,0.0000000606337,0.0000100868,0.0000117331,0.00000028141,0.000000747546,0.000000139145,0.00000912282,0.00000106384,0.00000018845,0.00135495,0.00000000292164,0.0014565,0.00000901151,0.0000000802152,0.0000000459975,0.000000184034,0.00000801632,0.0000000529537,0.000000127286,0.000000090414,0.0000014376,0.000000141915,0.000000045919,0.000000200791,0.000000162428,0.00000661266,0.0000142702,0.000000115222,0.0000215078,0.00000837967,0.00000117141,0.00000627566,0.000000347038,0.0000000331504,0.000000691322,0.000316143,0.000249585,0.000610337,0.00000193288,0.0000000649684,0.000385681,0.000000113791,0.000000537598,0.0000275244,0.00000112407,0.00018035,0.0000000357996,0.000182074,0.000000141399,0.000000157462,0.000000153391,0.000173145,0.00000412589,0.000000172147,0.000463572,0.0000000621295,0.0000149779,0.00000330249,0.00000453279,0.00000245323,0.0000000448848,0.00000985636,0.0000000618133,0.0000001004,0.0000000563127,0.0000000634911,0.0000186079,0.0000137836,0.000000641107,0.00000010535,0.0000000219621,0.0000161002,0.00000149158,0.000000743378,0.0000000628759,0.000000128466,0.0000000868916,0.00000302575,0.0000608186,0.002047,0.0000000487681,0.000000213991,0.0000194854,0.0000000428641,0.0000245569,0.000000340872,0.00000313396,0.0000419989,0.000161509,0.294622
0.00000000810648,0.00000000183279,0.0000034638,0.00000170572,0.00000169423,5.25852E-10,0.00000263991,1.60559E-10,0.000248457,0.00633398,0.0000011385,0.00000149451,0.00000646729,0.000000240959,0.00000000935626,0.00000263882,0.080843,0.000907137,0.00000393627,0.0000704532,0.00000000333481,0.0000549043,0.0000142563,0.0000492588,0.0000000177031,0.000000017368,0.0000380808,0.0000815615,0.00013051,0.000139038,0.00000837526,0.000094275,0.00000000150487,0.00000000879419,0.000117228,0.0000024225,0.000123827,0.000283616,0.0000529178,0.000000691308,0.00000000923422,0.00000174012,0.0000537982,0.0000000947723,0.000000338456,0.000000376227,0.000000628514,0.00000281554,0.00302687,0.000000570617,0.00130792,0.000000322183,0.00000165929,0.00000103445,0.000000629599,0.000000145912,0.0000000212322,0.000000139521,0.000264464,0.000000500913,0.000000253389,0.00272629,0.000000134482,0.0000056704,0.000000124413,0.000000210469,0.00000660927,0.000000205838,0.000000210378,0.000000874235,0.000000167932,0.000000102826,0.0000000377636,0.0000000132835,0.000000095734,0.000011729,0.0000149876,0.000000537954,0.00000123528,0.000000230866,0.0000105659,0.0000017295,0.000000299103,0.00165412,0.00000000482162,0.00172492,0.0000111705,0.000000129209,0.0000000734252,0.000000291917,0.00000929723,0.0000000848683,0.000000206685,0.000000147705,0.00000227205,0.000000225707,0.0000000735648,0.000000317368,0.000000258052,0.00000806845,0.0000177431,0.000000183282,0.0000264125,0.0000103253,0.00000185975,0.00000735258,0.000000553274,0.0000000528234,0.00000110085,0.00038751,0.000311889,0.000748294,0.00000310806,0.000000103577,0.000467747,0.00000018085,0.000000857636,0.0000379061,0.00000177071,0.000219196,0.0000000574882,0.000225444,0.000000227811,0.000000249596,0.000000243362,0.000206423,0.00000488848,0.000000285288,0.000554462,0.000000100042,0.0000181101,0.00000384525,0.0000059538,0.00000389468,0.0000000719035,0.0000118995,0.000000097802,0.000000160859,0.0000000914912,0.000000101969,0.0000234118,0.0000166521,0.00000103752,0.000000169695,0.0000000350661,0.0000190794,0.00000238618,0.0000012395,0.000000103551,0.000000205823,0.000000138278,0.00000361538,0.0000739503,0.00253171,0.0000000793913,0.000000341576,0.0000246086,0.000000067658,0.0000297469,0.000000542151,0.00000373989,0.0000538948,0.000193299,0.278534
0.0000000161287,0.00000000346791,0.00000480396,0.00000245442,0.00000211366,0.00000000100511,0.00000365394,3.1938E-10,0.000339664,0.00715363,0.00000170152,0.00000219216,0.00000919659,0.000000354215,0.0000000135579,0.00000369853,0.0913155,0.00102527,0.00000557995,0.0000841058,0.00000000578178,0.00006442,0.0000206795,0.0000586217,0.0000000256049,0.000000026562,0.0000435758,0.0000954063,0.00015168,0.000168555,0.0000124753,0.000117068,0.00000000261736,0.0000000129346,0.000140015,0.00000362708,0.000147645,0.000331253,0.0000615927,0.000000996609,0.0000000140456,0.00000248956,0.0000631478,0.000000141817,0.000000486233,0.000000538925,0.000000913241,0.00000400161,0.00352222,0.000000829155,0.00154062,0.000000462911,0.0000024509,0.00000146895,0.000000935066,0.000000209025,0.0000000314044,0.000000200175,0.000311238,0.00000075233,0.000000362369,0.00318427,0.000000192519,0.00000822155,0.000000179237,0.000000301584,0.0000095905,0.000000297951,0.000000301111,0.00000131221,0.00000024068,0.000000147453,0.0000000546524,0.0000000192456,0.00000013612,0.0000131002,0.0000183257,0.000000898024,0.00000183482,0.000000344907,0.000011753,0.00000253012,0.000000427498,0.00193889,0.00000000716275,0.00196306,0.0000132874,0.000000187393,0.000000105529,0.000000416969,0.0000103645,0.000000122459,0.000000302117,0.000000217229,0.0000032341,0.000000323216,0.000000106111,0.000000451784,0.000000369131,0.00000945745,0.0000211911,0.000000262495,0.0000311322,0.0000121946,0.00000265884,0.00000827525,0.000000794161,0.0000000757917,0.00000157867,0.000455997,0.000374375,0.000880764,0.0000044988,0.000000148674,0.000544903,0.000000258798,0.00000123204,0.0000490801,0.00000251124,0.000255764,0.0000000831092,0.000267777,0.000000330361,0.000000356241,0.000000347665,0.000236614,0.00000556746,0.000000425699,0.000637239,0.000000145028,0.0000210382,0.000004301,0.00000748617,0.00000556743,0.000000103707,0.0000138259,0.000000139355,0.000000232019,0.000000133792,0.000000147434,0.0000282886,0.0000193281,0.0000015115,0.000000246053,0.0000000504151,0.0000217359,0.000003438,0.00000185953,0.000000153556,0.000000296873,0.00000019813,0.00000414976,0.0000863725,0.00300784,0.000000116344,0.000000490935,0.0000297739,0.0000000961979,0.0000346127,0.000000776319,0.00000428645,0.0000660508,0.000222199,0.263432
0.0000000280898,0.00000000574673,0.00000622926,0.00000329719,0.00000252165,0.00000000168216,0.00000473052,5.55733E-10,0.000434552,0.00785664,0.00000237444,0.00000300183,0.0000122127,0.000000486073,0.0000000183469,0.00000484451,0.100298,0.0011337,0.00000738713,0.00009769,0.00000000914683,0.0000735109,0.0000280031,0.0000678676,0.0000000346038,0.0000000377506,0.000048492,0.000108549,0.000171527,0.000198474,0.0000173507,0.000140566,0.00000000413948,0.0000000177758,0.000162497,0.00000507088,0.000171217,0.000376323,0.0000697506,0.00000134134,0.0000000198817,0.00000332617,0.000072107,0.000000198165,0.000000652432,0.000000720812,0.0000012389,0.00000531163,0.0039866,0.00000112471,0.00176529,0.000000621007,0.00000337537,0.00000194823,0.00000129665,0.000000279604,0.00000004335,0.00000026818,0.000356124,0.00000105449,0.000000483885,0.00361709,0.000000257362,0.0000111276,0.000000241099,0.000000403485,0.0000129916,0.000000402687,0.00000040245,0.00000183557,0.000000322152,0.000000197436,0.0000000738704,0.0000000260387,0.000000180749,0.0000142335,0.000021729,0.00000136907,0.00000254075,0.000000481155,0.0000127164,0.00000345414,0.000000570598,0.00220992,0.00000000993298,0.00217425,0.0000153611,0.000000253765,0.000000141614,0.000000556196,0.0000112478,0.00000016498,0.000000412261,0.000000298263,0.00000429971,0.000000432183,0.000000142909,0.000000600678,0.000000493031,0.0000107848,0.0000246201,0.000000351023,0.0000356706,0.0000139827,0.00000354992,0.00000906124,0.00000106433,0.000000101548,0.0000021143,0.000521699,0.000437147,0.00100793,0.00000607889,0.000000199257,0.00061751,0.000000345801,0.00000165279,0.0000608148,0.00000332518,0.000290163,0.000000112172,0.000309019,0.000000447184,0.000000474776,0.000000463789,0.000264077,0.00000617266,0.000000593126,0.000712688,0.00000019629,0.0000237797,0.0000046804,0.00000912845,0.00000743164,0.000000139657,0.0000156552,0.000000185439,0.000000312438,0.000000182622,0.000000199019,0.000033244,0.0000218279,0.00000205571,0.00000033305,0.0000000676844,0.0000241082,0.00000462642,0.0000026031,0.000000212627,0.000000399773,0.000000265074,0.00000463382,0.0000981364,0.00347643,0.000000159162,0.000000658873,0.0000349584,0.00000012777,0.0000391784,0.00000103788,0.00000477869,0.000078351,0.000248448,0.249257
0.0000000447459,0.00000000871447,0.00000770592,0.0000042196,0.00000291856,0.00000000257568,0.00000584493,8.83874E-10,0.000530835,0.00845456,0.000003157,0.00000391572,0.0000154543,0.000000635358,0.0000000236582,0.00000605113,0.107936,0.00123422,0.00000931956,0.000111237,0.0000000135492,0.0000822018,0.0000361225,0.0000770132,0.0000000445881,0.0000000509058,0.0000528765,0.000121034,0.000190164,0.000228733,0.0000229916,0.000164573,0.00000000611655,0.0000000232913,0.000184653,0.0000067548,0.000194572,0.000418999,0.0000774344,0.00000171983,0.0000000267347,0.00000423463,0.0000807055,0.000000263841,0.000000834351,0.000000918556,0.00000160118,0.00000671916,0.00442212,0.00000145322,0.00198252,0.000000793735,0.00000442306,0.00000246256,0.00000171309,0.000000356366,0.000000056986,0.000000342348,0.000399189,0.00000140752,0.000000615652,0.00402623,0.000000327829,0.0000143462,0.000000308992,0.000000514302,0.0000167647,0.00000051852,0.000000512544,0.00000244212,0.00000041093,0.000000251879,0.0000000951544,0.0000000335702,0.000000228721,0.0000151583,0.000025181,0.0000019555,0.00000334727,0.000000639558,0.0000134846,0.00000449056,0.000000725743,0.00246786,0.0000000131209,0.00236148,0.0000173906,0.000000327417,0.000000181062,0.000000706977,0.0000119731,0.000000211758,0.000000535889,0.000000390135,0.00000544811,0.000000550611,0.000000183376,0.00000076115,0.000000627429,0.0000120554,0.0000280361,0.000000447235,0.0000400315,0.0000156864,0.00000451654,0.0000097263,0.00000135899,0.000000129644,0.00000269852,0.000584713,0.000500306,0.00112999,0.00000782437,0.000000254435,0.000685897,0.000000440242,0.00000211278,0.0000729123,0.00000419473,0.000322496,0.000000144232,0.000349132,0.000000576562,0.000000602903,0.000000589532,0.000289127,0.00000671283,0.000000787386,0.000781521,0.000000253105,0.0000263506,0.0000049929,0.0000108794,0.00000945224,0.000000179183,0.0000174045,0.000000235158,0.000000400811,0.000000237428,0.000000255936,0.0000382839,0.0000241666,0.00000266338,0.000000429428,0.0000000865861,0.0000262304,0.00000593332,0.00000346973,0.000000280527,0.000000512859,0.000000337892,0.00000507208,0.00010929,0.00393843,0.000000207413,0.00000084255,0.0000401421,0.000000161767,0.0000434663,0.00000132196,0.00000522128,0.0000906957,0.000272263,0.235953
